Route_ID,Source_City,Destination_City,Distance_km,Departure_Time,Arrival_Time,Duration_min,Day_of_Week,Bus_Type,Operator_Name,Seats_Available,Total_Seats,Ticket_Price_INR,Rating,Reviews_Count
R0210,Mumbai,Varanasi,709,13:00,04:45,945,Monday,AC Sleeper,GreenLine Travels,31,48,1502.3,4.0,1169
R0211,Surat,Varanasi,296,03:15,01:05,1370,Wednesday,Non-AC Seater,KSRTC,33,40,835.09,3.7,1273
R0212,Kochi,Vijayawada,124,07:15,11:05,290,Wednesday,AC Sleeper,KSRTC,42,48,233.1,4.9,1220
R0213,Mysore,Guwahati,1218,20:30,05:06,576,Saturday,Non-AC Seater,VRL Logistics,35,36,3485.94,4.3,247
R0214,Coimbatore,Mumbai,344,19:45,22:56,191,Saturday,Non-AC Sleeper,SRS Travels,19,36,843.42,3.8,1029
R0215,Vijayawada,Chandigarh,492,10:15,05:07,1192,Friday,Non-AC Seater,VRL Logistics,29,44,1547.39,4.0,1428
R0216,Vijayawada,Ahmedabad,1112,07:00,05:24,1344,Monday,AC Semi-Sleeper,GreenLine Travels,30,48,3729.58,3.7,105
R0217,Goa,Madurai,1269,16:45,10:51,1086,Saturday,Non-AC Seater,SRS Travels,5,48,2781.05,4.8,505
R0218,Varanasi,Coimbatore,1031,22:30,12:20,890,Thursday,Non-AC Sleeper,VRL Logistics,28,36,2237.53,4.7,44
R0219,Rajkot,Mysore,335,14:30,18:36,246,Friday,Non-AC Semi-Sleeper,National Express,1,48,894.54,4.9,1833
R0220,Kochi,Shillong,978,00:00,08:37,517,Saturday,Non-AC Semi-Sleeper,Orange Tours,20,44,1900.07,4.2,1888
R0221,Nashik,Kolkata,1258,13:45,23:48,603,Monday,Non-AC Semi-Sleeper,TNSTC,16,30,3543.59,4.4,1250
R0222,Mysore,Lucknow,342,15:15,23:36,501,Thursday,AC Sleeper,SRS Travels,19,48,887.28,4.3,26
R0223,Coimbatore,Jaipur,885,08:45,18:28,643,Friday,AC Semi-Sleeper,GreenLine Travels,41,44,1790.27,4.9,1449
R0224,Pune,Ahmedabad,924,13:00,16:19,199,Thursday,Non-AC Sleeper,TNSTC,16,48,2756.71,3.6,284
R0225,Mumbai,Trivandrum,1083,23:00,21:49,1369,Tuesday,Non-AC Seater,National Express,33,40,2643.56,3.6,1380
R0226,Patna,Kolkata,692,00:30,11:43,673,Thursday,AC Semi-Sleeper,Karnataka Travels,37,44,1366.7,5.0,522
R0227,Mumbai,Ahmedabad,666,00:45,10:45,600,Tuesday,Non-AC Seater,KSRTC,38,48,2087.09,4.1,1402
R0228,Bangalore,Guwahati,188,22:00,15:02,1022,Saturday,Non-AC Semi-Sleeper,Karnataka Travels,4,36,394.54,4.4,766
R0229,Pune,Nagpur,1417,13:30,11:51,1341,Sunday,Non-AC Seater,National Express,1,30,4033.42,4.6,1983
R0230,Madurai,Kochi,1492,10:30,07:51,1281,Friday,Non-AC Seater,GreenLine Travels,15,48,4874.04,4.1,815
R0231,Shillong,Kochi,836,08:15,07:27,1392,Thursday,Non-AC Sleeper,VRL Logistics,22,42,2707.99,4.1,1655
R0232,Rajkot,Chandigarh,993,02:15,07:53,338,Wednesday,Non-AC Seater,KSRTC,38,42,2830.55,4.2,1554
R0233,Lucknow,Indore,848,22:45,18:39,1254,Tuesday,Non-AC Seater,KSRTC,37,44,2513.14,4.8,40
R0234,Agra,Guwahati,1211,22:00,12:19,859,Sunday,AC Sleeper,National Express,36,48,2503.22,4.8,1961
R0235,Lucknow,Pune,517,03:15,07:29,254,Monday,AC Semi-Sleeper,TNSTC,1,30,1456.1,4.5,105
R0236,Trivandrum,Madurai,308,06:00,08:55,175,Monday,Non-AC Sleeper,TNSTC,21,48,801.83,4.0,1189
R0237,Madurai,Surat,658,10:00,05:02,1142,Tuesday,AC Semi-Sleeper,Royal Rajasthan,15,36,1794.32,3.6,1632
R0238,Chandigarh,Jaipur,427,22:00,15:46,1066,Wednesday,Non-AC Sleeper,GreenLine Travels,33,42,1311.54,4.0,1843
R0239,Pune,Delhi,906,04:45,13:03,558,Thursday,AC Seater,Orange Tours,15,40,2508.81,3.7,1277
R0240,Mumbai,Indore,1188,22:45,15:50,1025,Wednesday,Non-AC Semi-Sleeper,Orange Tours,20,30,2380.92,4.1,1531
R0241,Bhopal,Shillong,649,11:30,14:35,185,Saturday,AC Semi-Sleeper,GreenLine Travels,25,40,2178.49,4.7,1138
R0242,Kochi,Kolkata,423,19:30,14:02,1172,Wednesday,AC Sleeper,KSRTC,5,30,873.88,5.0,898
R0243,Ahmedabad,Vijayawada,917,17:15,21:19,244,Thursday,Non-AC Semi-Sleeper,Deccan Lines,5,44,2698.32,3.7,176
R0244,Patna,Chandigarh,261,20:45,03:55,430,Monday,AC Sleeper,GreenLine Travels,17,36,593.85,4.9,381
R0245,Visakhapatnam,Kochi,1095,15:30,20:51,321,Wednesday,Non-AC Sleeper,GreenLine Travels,15,40,3415.81,5.0,906
R0246,Jaipur,Visakhapatnam,167,17:45,08:59,914,Sunday,AC Seater,Royal Rajasthan,35,44,483.65,3.9,92
R0247,Ahmedabad,Guwahati,276,05:45,18:20,815,Sunday,AC Sleeper,Deccan Lines,2,48,574.91,4.9,1679
R0248,Kochi,Lucknow,1369,05:30,23:29,1139,Tuesday,AC Semi-Sleeper,Orange Tours,37,48,2603.38,3.8,1245
R0249,Delhi,Nashik,391,16:15,07:38,923,Sunday,AC Semi-Sleeper,Orange Tours,21,44,971.72,3.8,1800
R0250,Kochi,Rajkot,248,07:45,17:43,658,Saturday,Non-AC Semi-Sleeper,Royal Rajasthan,22,40,530.6,4.5,1584
R0251,Trivandrum,Bangalore,418,06:15,05:09,1434,Saturday,AC Sleeper,Karnataka Travels,7,40,1059.91,4.7,1285
R0252,Kolkata,Agra,1446,05:15,13:54,519,Friday,AC Semi-Sleeper,TNSTC,23,48,4838.35,3.8,408
R0253,Mumbai,Pune,875,17:15,01:02,527,Wednesday,Non-AC Sleeper,VRL Logistics,13,36,1671.89,4.3,1716
R0254,Agra,Hyderabad,1260,05:30,09:58,268,Sunday,AC Semi-Sleeper,GreenLine Travels,10,42,4337.49,4.2,269
R0255,Patna,Delhi,658,20:00,23:13,193,Tuesday,AC Semi-Sleeper,Royal Rajasthan,14,44,1419.48,5.0,2000
R0256,Mumbai,Lucknow,717,14:15,18:45,270,Friday,Non-AC Seater,GreenLine Travels,2,30,1462.59,4.5,32
R0257,Kochi,Agra,639,02:30,06:30,240,Wednesday,Non-AC Seater,SRS Travels,9,44,2073.36,3.7,1364
R0258,Agra,Chennai,1015,00:45,11:26,701,Sunday,AC Sleeper,SRS Travels,8,36,3175.85,3.6,1442
R0259,Nashik,Agra,823,18:15,04:24,609,Thursday,AC Seater,VRL Logistics,1,48,2407.06,4.5,1684
R0260,Lucknow,Nashik,1357,23:15,10:53,698,Thursday,Non-AC Sleeper,GreenLine Travels,43,44,3976.21,4.7,573
R0261,Delhi,Varanasi,419,21:45,01:30,285,Thursday,AC Semi-Sleeper,Royal Rajasthan,11,40,986.06,4.0,1869
R0262,Goa,Kochi,474,07:15,10:40,205,Wednesday,AC Semi-Sleeper,Orange Tours,16,30,1382.24,4.1,1670
R0263,Kochi,Visakhapatnam,800,11:15,13:43,148,Sunday,AC Sleeper,GreenLine Travels,25,42,1854.68,4.4,756
R0264,Mysore,Kolkata,631,02:45,10:19,514,Saturday,Non-AC Sleeper,Karnataka Travels,29,40,1731.97,4.7,1332
R0265,Nashik,Indore,1331,19:30,10:46,916,Tuesday,AC Seater,SRS Travels,3,44,3264.69,3.6,1808
R0266,Nashik,Madurai,699,08:15,10:07,172,Saturday,Non-AC Sleeper,Deccan Lines,13,30,2107.69,4.4,1123
R0267,Kochi,Indore,1177,06:15,11:52,337,Wednesday,AC Seater,Royal Rajasthan,20,44,2330.36,4.8,1924
R0268,Kolkata,Visakhapatnam,598,09:30,23:11,881,Monday,AC Seater,VRL Logistics,13,44,1277.88,3.6,1802
R0269,Patna,Coimbatore,1233,23:30,20:09,1299,Saturday,Non-AC Semi-Sleeper,Orange Tours,9,40,3763.36,4.8,1740
R0270,Pune,Hyderabad,789,06:45,11:07,322,Tuesday,Non-AC Seater,SRS Travels,2,30,1869.14,4.6,1203
R0271,Nagpur,Jaipur,154,10:15,21:41,686,Sunday,Non-AC Sleeper,KSRTC,7,36,309.75,4.5,616
R0272,Ahmedabad,Pune,958,17:15,09:11,1016,Thursday,Non-AC Sleeper,TNSTC,26,30,2245.21,3.7,800
R0273,Shillong,Vijayawada,549,10:45,23:19,814,Thursday,AC Sleeper,TNSTC,42,48,1712.83,4.3,509
R0274,Shillong,Vijayawada,844,08:15,00:55,1000,Sunday,AC Semi-Sleeper,Karnataka Travels,0,36,1532.09,4.3,283
R0275,Bangalore,Madurai,1499,21:45,13:29,1004,Friday,AC Sleeper,Orange Tours,41,42,3742.54,3.7,423
R0276,Visakhapatnam,Agra,1471,05:15,13:08,533,Monday,AC Semi-Sleeper,National Express,11,36,4554.89,4.4,977
R0277,Bhopal,Chennai,287,10:30,02:01,991,Tuesday,AC Seater,Karnataka Travels,6,48,688.36,4.9,400
R0278,Shillong,Pune,1059,09:15,00:31,916,Friday,Non-AC Seater,GreenLine Travels,19,42,2386.44,4.7,1846
R0279,Patna,Surat,913,11:30,20:42,552,Saturday,Non-AC Seater,Royal Rajasthan,9,44,2484.03,4.2,1175
R0280,Rajkot,Ahmedabad,129,12:15,14:21,126,Friday,AC Semi-Sleeper,SRS Travels,35,40,377.73,4.6,365
R0281,Chennai,Patna,834,03:30,06:53,203,Thursday,AC Seater,Karnataka Travels,12,40,2150.84,3.9,264
R0282,Patna,Coimbatore,934,15:00,03:33,753,Wednesday,AC Sleeper,Orange Tours,0,36,2691.94,4.8,642
R0283,Lucknow,Kolkata,673,11:15,18:12,477,Tuesday,AC Semi-Sleeper,Royal Rajasthan,16,42,1484.17,3.6,1113
R0284,Coimbatore,Nashik,1015,23:30,20:27,1317,Wednesday,AC Seater,National Express,12,44,2710.35,3.7,523
R0285,Kolkata,Patna,1252,12:15,05:12,1077,Saturday,Non-AC Sleeper,GreenLine Travels,39,42,2813.3,4.7,947
R0286,Delhi,Trivandrum,1125,23:45,18:44,1199,Thursday,Non-AC Seater,Orange Tours,10,40,3361.36,4.3,1043
R0287,Bangalore,Hyderabad,1282,22:45,13:25,940,Thursday,AC Sleeper,TNSTC,29,42,4192.56,4.9,1477
R0288,Rajkot,Ahmedabad,243,16:00,05:56,836,Friday,Non-AC Seater,TNSTC,19,40,730.28,4.7,334
R0289,Chandigarh,Guwahati,751,02:30,04:19,169,Friday,Non-AC Seater,KSRTC,25,30,1740.68,4.6,1597
R0290,Chandigarh,Jaipur,120,17:30,05:39,729,Saturday,Non-AC Seater,TNSTC,35,36,269.08,4.5,850
R0291,Shillong,Nashik,579,03:15,19:17,962,Friday,AC Seater,Karnataka Travels,2,44,1942.6,4.1,686
R0292,Kolkata,Kochi,1141,05:00,08:03,183,Saturday,AC Semi-Sleeper,Royal Rajasthan,29,40,3795.9,3.6,778
R0293,Nagpur,Mumbai,315,11:15,14:22,187,Friday,AC Seater,VRL Logistics,6,48,847.69,3.9,1026
R0294,Bhopal,Indore,587,12:45,02:25,880,Friday,AC Sleeper,National Express,16,36,1379.6,4.4,355
R0295,Varanasi,Visakhapatnam,1030,06:15,20:21,846,Monday,AC Semi-Sleeper,KSRTC,10,40,2226.25,3.8,1730
R0296,Mumbai,Surat,786,07:30,20:09,819,Sunday,AC Semi-Sleeper,Karnataka Travels,32,44,1996.0,3.7,690
R0297,Ahmedabad,Varanasi,402,15:45,23:32,527,Friday,AC Semi-Sleeper,SRS Travels,30,48,1235.59,4.5,630
R0298,Bhopal,Rajkot,330,01:00,20:32,1172,Wednesday,Non-AC Seater,TNSTC,12,36,1095.83,4.7,848
R0299,Nashik,Varanasi,801,05:15,16:29,674,Wednesday,AC Seater,Karnataka Travels,12,36,1884.27,4.4,1224
R0300,Chennai,Guwahati,520,20:00,23:40,220,Tuesday,AC Seater,GreenLine Travels,37,48,1132.95,4.7,205
R0301,Visakhapatnam,Guwahati,382,04:30,23:54,1164,Friday,AC Seater,VRL Logistics,3,36,1122.37,4.5,143
R0302,Rajkot,Varanasi,139,13:45,07:42,1137,Sunday,AC Seater,Deccan Lines,28,36,285.05,3.8,1649
R0303,Chennai,Chandigarh,960,06:00,19:41,821,Tuesday,AC Semi-Sleeper,Orange Tours,3,30,2849.27,4.1,956
R0304,Shillong,Jaipur,274,16:15,01:46,571,Tuesday,AC Sleeper,KSRTC,28,42,705.77,4.6,1167
R0305,Indore,Mumbai,255,00:30,07:54,444,Thursday,AC Semi-Sleeper,VRL Logistics,11,36,682.17,3.9,1466
R0306,Shillong,Goa,914,17:45,21:40,295,Friday,Non-AC Seater,National Express,42,48,1752.53,3.8,1171
R0307,Chandigarh,Varanasi,592,04:15,02:27,1332,Friday,Non-AC Seater,Royal Rajasthan,17,36,1926.83,4.9,1642
R0308,Bangalore,Patna,931,08:15,03:32,1157,Saturday,AC Sleeper,Royal Rajasthan,37,42,1999.03,3.5,928
R0309,Bhopal,Mysore,1453,02:00,00:59,1379,Saturday,Non-AC Sleeper,SRS Travels,2,42,3768.31,4.1,762
R0310,Rajkot,Lucknow,1471,21:30,01:20,290,Saturday,AC Seater,Deccan Lines,10,36,2683.26,3.6,370
R0311,Nashik,Guwahati,544,03:30,11:03,513,Thursday,AC Seater,Karnataka Travels,30,30,1874.4,4.8,1281
R0312,Mysore,Vijayawada,794,09:15,05:17,1202,Saturday,AC Sleeper,Karnataka Travels,5,40,2582.22,4.2,1593
R0313,Varanasi,Ahmedabad,916,06:00,04:19,1339,Wednesday,AC Sleeper,Karnataka Travels,43,44,2109.39,3.5,45
R0314,Shillong,Lucknow,1182,03:45,06:04,199,Friday,AC Sleeper,SRS Travels,9,42,3081.09,3.9,211
R0315,Coimbatore,Hyderabad,1334,08:15,06:34,1339,Monday,Non-AC Sleeper,VRL Logistics,41,48,3439.6,3.9,849
R0316,Mysore,Varanasi,886,12:30,07:46,1156,Wednesday,AC Sleeper,GreenLine Travels,13,48,2733.01,3.8,213
R0317,Indore,Varanasi,1338,06:45,02:13,1228,Monday,AC Semi-Sleeper,GreenLine Travels,42,44,2917.67,4.3,696
R0318,Bangalore,Bhopal,1193,12:45,17:08,323,Friday,Non-AC Semi-Sleeper,SRS Travels,0,40,2883.0,4.1,628
R0319,Visakhapatnam,Kochi,899,06:15,22:38,983,Wednesday,Non-AC Semi-Sleeper,Orange Tours,35,42,2554.1,4.7,884
R0320,Patna,Bhopal,1004,01:00,21:41,1241,Thursday,AC Seater,GreenLine Travels,16,44,3061.46,4.2,473
R0321,Trivandrum,Mumbai,387,14:30,20:08,398,Saturday,AC Sleeper,Karnataka Travels,46,48,721.77,4.9,594
R0322,Indore,Jaipur,552,22:45,19:56,1271,Wednesday,Non-AC Sleeper,Royal Rajasthan,35,44,1542.22,4.1,935
R0323,Delhi,Indore,405,15:45,19:20,275,Thursday,AC Semi-Sleeper,National Express,27,40,876.71,3.8,1785
R0324,Mysore,Trivandrum,1227,14:00,17:25,205,Thursday,AC Seater,KSRTC,15,36,3575.51,4.5,1954
R0325,Shillong,Rajkot,285,07:15,03:12,1257,Wednesday,AC Seater,TNSTC,24,30,627.55,4.3,1867
R0326,Bangalore,Trivandrum,1269,21:15,06:54,579,Wednesday,Non-AC Sleeper,KSRTC,5,36,3702.57,4.5,251
R0327,Jaipur,Chandigarh,1270,11:15,05:07,1132,Thursday,Non-AC Semi-Sleeper,VRL Logistics,31,44,2534.1,4.1,975
R0328,Shillong,Nagpur,249,10:45,07:35,1310,Sunday,AC Semi-Sleeper,Orange Tours,9,42,782.9,4.3,823
R0329,Pune,Kochi,1283,11:15,15:27,252,Wednesday,AC Seater,National Express,27,40,3344.12,4.3,53
R0330,Coimbatore,Varanasi,1273,19:00,05:41,641,Thursday,Non-AC Sleeper,TNSTC,17,36,2524.1,4.5,1368
R0331,Bangalore,Indore,437,21:30,15:47,1097,Monday,Non-AC Sleeper,National Express,40,48,1106.34,4.2,613
R0332,Lucknow,Madurai,469,19:15,11:42,987,Thursday,AC Sleeper,SRS Travels,24,30,1288.62,4.0,1293
R0333,Delhi,Visakhapatnam,1403,05:45,04:15,1410,Thursday,Non-AC Sleeper,National Express,2,48,4292.91,4.4,300
R0334,Agra,Patna,248,08:30,23:24,954,Sunday,Non-AC Semi-Sleeper,VRL Logistics,16,42,824.88,3.6,1256
R0335,Agra,Visakhapatnam,1088,10:45,20:07,622,Tuesday,Non-AC Semi-Sleeper,National Express,33,44,2592.95,3.9,758
R0336,Nagpur,Chandigarh,424,14:30,23:13,583,Monday,AC Semi-Sleeper,KSRTC,3,30,868.38,4.9,617
R0337,Madurai,Jaipur,302,23:45,20:06,1281,Tuesday,AC Seater,SRS Travels,31,48,937.12,3.6,1858
R0338,Varanasi,Jaipur,263,16:45,21:08,323,Sunday,AC Semi-Sleeper,Karnataka Travels,14,44,674.65,4.3,782
R0339,Mumbai,Shillong,979,05:30,10:57,327,Monday,Non-AC Seater,TNSTC,18,42,2312.85,4.5,1992
R0340,Rajkot,Mysore,820,07:15,11:38,263,Sunday,AC Sleeper,Royal Rajasthan,15,48,1823.0,4.6,873
R0341,Indore,Rajkot,1374,00:15,05:29,314,Thursday,Non-AC Sleeper,National Express,20,42,3311.46,4.4,779
R0342,Bhopal,Agra,582,12:00,19:54,474,Wednesday,Non-AC Seater,Royal Rajasthan,27,30,1136.21,4.0,169
R0343,Chandigarh,Varanasi,952,09:30,16:50,440,Monday,AC Semi-Sleeper,SRS Travels,8,36,2288.77,3.5,899
R0344,Nashik,Pune,421,11:15,18:09,474,Monday,AC Sleeper,Deccan Lines,36,36,975.54,3.8,1925
R0345,Pune,Chandigarh,901,04:30,18:23,893,Thursday,Non-AC Semi-Sleeper,TNSTC,27,36,2395.22,3.8,429
R0346,Visakhapatnam,Rajkot,399,15:30,06:01,931,Saturday,AC Semi-Sleeper,KSRTC,20,42,894.84,4.6,229
R0347,Jaipur,Indore,1065,05:15,13:45,510,Friday,Non-AC Semi-Sleeper,TNSTC,34,36,3060.76,4.8,750
R0348,Surat,Shillong,771,09:30,15:41,371,Friday,Non-AC Seater,Orange Tours,38,40,1867.76,4.6,418
R0349,Pune,Trivandrum,822,12:15,05:58,1063,Thursday,Non-AC Sleeper,Royal Rajasthan,29,36,1784.31,4.3,917
R0350,Shillong,Hyderabad,1153,02:00,15:03,783,Tuesday,Non-AC Sleeper,Orange Tours,22,42,3449.09,3.5,214
R0351,Pune,Patna,588,04:30,18:18,888,Monday,Non-AC Sleeper,VRL Logistics,14,48,1594.8,3.7,1685
R0352,Mumbai,Mysore,791,11:15,09:59,1364,Friday,Non-AC Seater,Royal Rajasthan,17,48,2443.83,4.6,1935
R0353,Hyderabad,Madurai,278,04:30,13:37,547,Thursday,Non-AC Sleeper,KSRTC,36,42,574.91,4.7,702
R0354,Jaipur,Nagpur,1494,16:15,13:04,1309,Wednesday,AC Seater,Deccan Lines,5,42,4019.77,4.7,428
R0355,Chandigarh,Rajkot,248,16:30,07:43,913,Monday,AC Sleeper,KSRTC,9,40,618.21,4.3,1309
R0356,Kolkata,Surat,681,01:30,16:47,917,Saturday,AC Semi-Sleeper,SRS Travels,10,44,1324.36,4.7,116
R0357,Trivandrum,Goa,1398,01:15,20:17,1142,Wednesday,Non-AC Seater,Royal Rajasthan,10,36,4847.85,4.4,760
R0358,Nashik,Shillong,1344,15:30,01:03,633,Friday,Non-AC Sleeper,GreenLine Travels,6,36,2924.1,4.1,619
R0359,Indore,Bangalore,1208,07:15,13:45,390,Wednesday,AC Seater,GreenLine Travels,24,44,2894.73,3.9,982
R0360,Hyderabad,Delhi,217,20:30,00:03,273,Wednesday,AC Semi-Sleeper,Orange Tours,31,44,694.32,4.0,58
R0361,Agra,Chennai,758,07:15,00:26,1031,Saturday,AC Semi-Sleeper,National Express,5,42,1840.03,3.8,1568
R0362,Bhopal,Jaipur,1029,17:00,22:02,302,Monday,AC Semi-Sleeper,Orange Tours,28,40,1859.58,4.7,1985
R0363,Guwahati,Shillong,236,03:00,13:00,600,Thursday,Non-AC Sleeper,TNSTC,47,48,771.29,4.4,1387
R0364,Ahmedabad,Nashik,1423,10:00,19:08,548,Monday,AC Seater,TNSTC,4,40,3929.36,5.0,1771
R0365,Pune,Mumbai,498,18:45,11:22,1057,Sunday,AC Semi-Sleeper,National Express,32,48,1057.44,4.0,1245
R0366,Jaipur,Shillong,1179,00:00,08:52,532,Saturday,AC Semi-Sleeper,SRS Travels,13,36,3958.94,4.8,430
R0367,Visakhapatnam,Madurai,779,13:45,20:39,474,Saturday,Non-AC Sleeper,GreenLine Travels,38,44,2675.88,3.7,262
R0368,Chandigarh,Indore,937,09:30,22:17,827,Saturday,Non-AC Semi-Sleeper,GreenLine Travels,36,36,2768.82,4.3,1507
R0369,Kochi,Visakhapatnam,1275,05:15,04:05,1430,Sunday,Non-AC Sleeper,National Express,17,30,3074.72,4.8,576
R0370,Patna,Kolkata,1005,06:15,22:55,1000,Thursday,AC Seater,Deccan Lines,1,44,2184.22,4.3,1179
R0371,Nagpur,Delhi,332,13:30,16:50,200,Thursday,AC Seater,Royal Rajasthan,31,44,701.45,3.7,1516
R0372,Jaipur,Bhopal,531,20:15,07:54,699,Monday,AC Semi-Sleeper,Deccan Lines,4,42,1834.59,4.7,1329
R0373,Bangalore,Chandigarh,505,07:15,00:40,1045,Friday,Non-AC Sleeper,Deccan Lines,22,30,922.99,4.4,1431
R0374,Chandigarh,Surat,1030,11:00,04:29,1049,Saturday,AC Seater,Royal Rajasthan,35,48,3551.89,4.2,262
R0375,Jaipur,Nashik,445,16:00,12:12,1212,Sunday,Non-AC Seater,KSRTC,32,36,1377.9,4.3,142
R0376,Bangalore,Delhi,808,01:45,10:15,570,Saturday,Non-AC Seater,Deccan Lines,11,36,2333.92,3.8,334
R0377,Kochi,Indore,1398,18:45,00:03,378,Friday,Non-AC Seater,TNSTC,7,30,2655.2,4.8,1933
R0378,Pune,Surat,1353,22:00,12:47,887,Friday,Non-AC Seater,SRS Travels,25,42,3301.96,4.0,699
R0379,Kochi,Hyderabad,1026,15:45,01:32,647,Friday,AC Seater,SRS Travels,2,44,3502.3,4.7,1436
R0380,Agra,Mumbai,1151,19:45,16:44,1319,Friday,Non-AC Seater,GreenLine Travels,4,42,2639.36,3.8,1021
R0381,Guwahati,Pune,809,10:45,06:23,1238,Sunday,AC Semi-Sleeper,KSRTC,46,48,2426.76,3.6,1648
R0382,Kochi,Kolkata,764,05:15,22:16,1021,Friday,AC Semi-Sleeper,Karnataka Travels,6,30,2370.2,4.9,1406
R0383,Indore,Hyderabad,413,08:15,14:21,366,Wednesday,Non-AC Sleeper,Karnataka Travels,4,30,1074.3,4.9,1964
R0384,Bhopal,Kochi,1159,18:30,22:52,262,Monday,AC Seater,Karnataka Travels,15,42,4052.61,4.6,52
R0385,Bhopal,Kolkata,521,03:45,11:23,518,Wednesday,AC Sleeper,VRL Logistics,20,36,1528.53,3.5,379
R0386,Indore,Jaipur,1119,00:45,17:31,1066,Saturday,AC Sleeper,Karnataka Travels,10,44,3219.83,4.1,1786
R0387,Nagpur,Indore,266,11:00,01:18,858,Saturday,Non-AC Seater,SRS Travels,31,48,842.74,3.7,1254
R0388,Shillong,Indore,624,07:30,06:56,1406,Thursday,AC Semi-Sleeper,Deccan Lines,0,42,1215.34,4.1,194
R0389,Nagpur,Mumbai,310,17:30,16:54,1404,Friday,Non-AC Semi-Sleeper,SRS Travels,36,48,775.41,3.5,341
R0390,Visakhapatnam,Kolkata,1186,00:45,02:28,163,Thursday,Non-AC Semi-Sleeper,Deccan Lines,8,36,2783.48,4.0,160
R0391,Hyderabad,Lucknow,1348,02:00,12:45,645,Tuesday,AC Seater,Royal Rajasthan,32,44,4167.2,4.3,785
R0392,Goa,Patna,1313,14:15,21:35,440,Sunday,Non-AC Seater,KSRTC,45,48,4124.84,4.4,142
R0393,Nagpur,Chandigarh,1220,19:45,04:30,585,Wednesday,Non-AC Seater,KSRTC,36,48,2455.64,4.8,663
R0394,Kochi,Bhopal,1226,12:30,02:03,873,Sunday,Non-AC Semi-Sleeper,Orange Tours,2,40,3423.04,3.8,1354
R0395,Surat,Guwahati,576,09:45,01:53,968,Friday,Non-AC Sleeper,Deccan Lines,28,36,1731.24,4.7,415
R0396,Patna,Bhopal,363,13:00,02:15,795,Sunday,Non-AC Sleeper,Karnataka Travels,0,44,1063.04,4.3,1328
R0397,Shillong,Mumbai,1007,18:15,20:17,122,Thursday,Non-AC Sleeper,Royal Rajasthan,48,48,2523.77,4.9,1192
R0398,Vijayawada,Madurai,125,00:00,06:27,387,Thursday,Non-AC Seater,KSRTC,22,30,404.96,3.9,1731
R0399,Goa,Chennai,527,09:00,18:31,571,Saturday,AC Seater,Deccan Lines,14,48,1428.84,4.6,102
R0400,Rajkot,Jaipur,1105,21:15,11:09,894,Sunday,AC Semi-Sleeper,SRS Travels,22,42,3054.26,4.4,1293
R0401,Nashik,Vijayawada,310,18:15,10:01,1006,Tuesday,AC Seater,VRL Logistics,16,48,691.05,4.3,1251
R0402,Indore,Nashik,224,00:15,19:06,1191,Tuesday,AC Semi-Sleeper,VRL Logistics,31,44,716.41,4.4,1173
R0403,Chennai,Chandigarh,592,15:15,18:27,192,Sunday,AC Semi-Sleeper,KSRTC,39,42,1727.63,4.0,1375
R0404,Surat,Lucknow,1196,07:00,20:55,835,Friday,Non-AC Sleeper,GreenLine Travels,22,48,3652.19,4.6,814
R0405,Agra,Pune,639,04:00,20:14,974,Wednesday,Non-AC Semi-Sleeper,Karnataka Travels,4,30,1305.94,4.2,1865
R0406,Agra,Rajkot,556,10:45,21:06,681,Sunday,Non-AC Sleeper,VRL Logistics,29,30,1221.2,4.2,1438
R0407,Bhopal,Agra,791,11:45,05:27,1122,Tuesday,Non-AC Seater,TNSTC,9,30,1782.76,3.5,1093
R0408,Coimbatore,Mysore,910,01:00,20:31,1171,Thursday,AC Seater,National Express,12,48,2940.85,4.6,730
R0409,Rajkot,Lucknow,1106,01:45,15:47,842,Wednesday,AC Semi-Sleeper,Royal Rajasthan,23,30,3610.95,4.3,674
R0410,Agra,Ahmedabad,686,10:45,17:19,454,Wednesday,AC Semi-Sleeper,Orange Tours,9,42,1867.95,4.0,301
R0411,Pune,Varanasi,1473,05:30,21:22,1012,Wednesday,Non-AC Seater,GreenLine Travels,21,42,3935.59,3.7,859
R0412,Nagpur,Nashik,1404,11:00,16:49,349,Thursday,Non-AC Sleeper,Orange Tours,17,30,2872.08,3.9,153
R0413,Guwahati,Pune,1267,22:00,01:56,236,Monday,AC Seater,Deccan Lines,40,44,2814.62,3.6,1228
R0414,Lucknow,Delhi,113,10:45,17:00,435,Thursday,Non-AC Seater,National Express,13,40,386.98,4.0,1332
R0415,Coimbatore,Jaipur,570,09:45,03:27,1122,Tuesday,AC Seater,TNSTC,20,36,1767.57,4.5,737
R0416,Bhopal,Patna,197,10:45,22:38,773,Thursday,AC Semi-Sleeper,Deccan Lines,28,42,687.63,4.4,865
R0417,Nagpur,Mysore,915,18:45,10:25,1000,Monday,Non-AC Seater,Deccan Lines,3,40,2895.64,4.7,1549
R0418,Patna,Kochi,236,17:15,02:17,542,Friday,Non-AC Seater,Karnataka Travels,1,30,598.71,4.4,624
R0419,Shillong,Ahmedabad,700,04:15,11:33,438,Sunday,Non-AC Seater,Royal Rajasthan,23,44,2373.08,4.0,1649
R0420,Vijayawada,Patna,600,05:00,11:24,384,Sunday,AC Semi-Sleeper,Karnataka Travels,31,44,1560.47,4.4,1441
